"Date","Price","Open","High","Low","Vol.","Change %"
"04/12/2017","5,645.47","5,605.58","5,645.72","5,598.70","428.10K","0.77%"
"04/11/2017","5,602.29","5,571.50","5,613.31","5,567.48","205.19K","0.41%"
"04/10/2017","5,579.35","5,617.97","5,617.97","5,579.35","423.04K","-0.33%"
"04/07/2017","5,598.04","5,593.07","5,598.26","5,567.50","459.41K","0.10%"
"04/06/2017","5,592.64","5,576.59","5,592.88","5,562.32","615.87K","0.28%"
"04/05/2017","5,576.97","5,579.11","5,585.17","5,564.68","573.73K","-0.06%"
"04/04/2017","5,580.40","5,549.38","5,580.40","5,541.54","1.30M","0.57%"
"04/03/2017","5,548.78","5,546.48","5,556.11","5,543.28","594.96K","0.10%"
"03/31/2017","5,543.07","5,545.86","5,553.96","5,517.11","554.22K","0.02%"
"03/30/2017","5,542.17","5,551.99","5,556.40","5,539.06","740.45K","-0.21%"
"03/29/2017","5,553.92","5,552.97","5,564.08","5,546.12","1.39M","-0.16%"
"03/28/2017","5,562.70","5,572.30","5,577.01","5,551.67","485.37K","-0.14%"
"03/27/2017","5,570.37","5,548.30","5,570.37","5,539.57","577.09K","0.45%"
"03/24/2017","5,545.33","5,548.22","5,555.48","5,542.61","269.22K","0.01%"
"03/23/2017","5,544.93","5,559.26","5,560.24","5,541.38","793.97K","-0.26%"
"03/22/2017","5,559.52","5,570.11","5,570.11","5,547.17","559.92K","-0.19%"
"03/21/2017","5,569.83","5,577.90","5,580.62","5,556.55","500.95K","-0.14%"
"03/17/2017","5,577.91","5,564.13","5,578.81","5,560.43","606.48K","0.26%"
"03/16/2017","5,563.37","5,559.75","5,570.29","5,552.23","2.55M","0.16%"
"03/15/2017","5,554.63","5,564.65","5,568.05","5,548.79","1.33M","-0.37%"
"03/14/2017","5,575.31","5,563.92","5,576.44","5,561.71","2.29M","0.22%"
"03/13/2017","5,563.10","5,572.35","5,578.53","5,555.56","443.39K","-0.12%"
"03/10/2017","5,569.61","5,580.31","5,585.26","5,561.99","647.04K","-0.16%"
"03/09/2017","5,578.48","5,585.78","5,600.92","5,576.65","998.71K","-0.12%"
"03/08/2017","5,585.01","5,576.85","5,593.01","5,571.34","695.09K","0.17%"
"03/07/2017","5,575.42","5,586.47","5,589.72","5,569.75","1.13M","-0.10%"
"03/06/2017","5,580.79","5,608.58","5,616.41","5,577.91","1.27M","-0.19%"
"03/03/2017","5,591.28","5,598.03","5,607.97","5,585.12","1.43M","0.02%"
"03/02/2017","5,590.14","5,615.32","5,615.99","5,580.73","872.35K","-0.41%"
"03/01/2017","5,613.28","5,619.98","5,626.74","5,591.45","2.50M","0.11%"
"02/28/2017","5,606.98","5,566.88","5,606.98","5,563.20","1.79M","0.81%"
"02/27/2017","5,562.13","5,519.88","5,562.22","5,519.88","1.38M","0.77%"
"02/24/2017","5,519.51","5,516.44","5,529.00","5,509.12","1.04M","0.12%"
"02/23/2017","5,512.65","5,509.84","5,521.60","5,504.07","1.57M","0.30%"
"02/22/2017","5,496.22","5,484.16","5,497.00","5,481.19","449.13K","0.37%"
"02/21/2017","5,476.13","5,480.90","5,480.90","5,461.94","572.91K","0.08%"
"02/20/2017","5,471.54","5,454.08","5,473.18","5,445.99","815.25K","0.31%"
"02/17/2017","5,454.48","5,466.65","5,466.65","5,438.59","254.10K","-0.13%"
"02/16/2017","5,461.32","5,484.55","5,487.69","5,458.30","204.75K","-0.43%"
"02/15/2017","5,484.91","5,499.67","5,508.33","5,480.45","241.61K","-0.33%"
"02/14/2017","5,502.85","5,532.03","5,532.03","5,501.87","496.75K","-0.43%"
"02/13/2017","5,526.82","5,516.71","5,537.47","5,515.10","376.94K","0.00%"
"02/10/2017","5,526.78","5,511.90","5,529.87","5,509.46","557.68K","0.29%"
"02/09/2017","5,511.05","5,512.89","5,525.99","5,508.69","405.72K","-0.09%"
"02/08/2017","5,515.85","5,513.03","5,517.95","5,494.21","322.02K","0.15%"
"02/07/2017","5,507.65","5,515.03","5,521.35","5,496.17","419.10K","-0.04%"
"02/06/2017","5,509.83","5,500.89","5,521.56","5,496.68","286.85K","0.16%"
"02/03/2017","5,500.77","5,495.92","5,504.05","5,485.68","203.49K","0.18%"
"02/02/2017","5,491.08","5,487.99","5,502.77","5,470.64","210.01K","0.07%"
"02/01/2017","5,487.46","5,486.08","5,515.71","5,472.94","175.15K","-0.10%"
"01/31/2017","5,492.92","5,535.22","5,535.22","5,479.24","558.97K","-0.66%"
"01/30/2017","5,529.60","5,528.99","5,538.95","5,500.27","314.80K","-0.19%"
"01/27/2017","5,540.37","5,546.63","5,554.24","5,514.31","296.29K","-0.15%"
"01/26/2017","5,548.44","5,574.71","5,578.04","5,538.77","285.84K","-0.51%"
"01/25/2017","5,576.94","5,597.06","5,605.92","5,560.29","287.48K","-0.26%"
"01/24/2017","5,591.26","5,589.71","5,598.37","5,572.88","348.73K","0.05%"
"01/23/2017","5,588.64","5,577.73","5,597.22","5,566.52","344.22K","0.27%"
"01/20/2017","5,573.49","5,557.42","5,574.43","5,549.32","802.33K","0.32%"
"01/19/2017","5,555.50","5,570.54","5,572.75","5,538.93","550.65K","-0.35%"
"01/18/2017","5,575.12","5,585.75","5,587.33","5,559.37","644.03K","-0.08%"
"01/17/2017","5,579.81","5,572.58","5,579.85","5,549.11","772.37K","0.20%"
"01/16/2017","5,568.68","5,544.32","5,568.95","5,529.70","480.23K","0.40%"
"01/13/2017","5,546.38","5,539.88","5,546.38","5,526.36","324.97K","0.11%"
"01/12/2017","5,540.01","5,540.50","5,542.58","5,518.77","449.14K","-0.31%"
"01/11/2017","5,557.06","5,572.45","5,572.45","5,537.27","417.01K","-0.47%"
"01/10/2017","5,583.58","5,557.17","5,583.86","5,548.76","443.48K","0.47%"
"01/09/2017","5,557.34","5,552.62","5,572.86","5,549.72","540.69K","0.19%"
"01/06/2017","5,546.64","5,534.24","5,550.78","5,529.78","692.58K","0.25%"
"01/05/2017","5,533.04","5,512.62","5,533.11","5,508.71","442.05K","0.06%"
"01/04/2017","5,529.91","5,511.08","5,531.35","5,491.20","579.80K","0.28%"
"01/03/2017","5,514.36","5,501.34","5,514.36","5,469.20","339.38K","0.33%"
"01/02/2017","5,495.99","5,498.01","5,520.27","5,476.08","237.42K","0.13%"
"12/30/2016","5,488.77","5,466.54","5,492.95","5,463.05","2.85M","0.40%"
"12/29/2016","5,467.14","5,457.43","5,467.40","5,441.64","2.67M","0.20%"
"12/28/2016","5,456.20","5,447.75","5,457.42","5,436.83","1.18M","0.17%"
"12/27/2016","5,447.14","5,442.66","5,448.73","5,432.83","1.74M","0.06%"
"12/26/2016","5,443.90","5,455.30","5,455.30","5,437.42","1.02M","-0.09%"
"12/23/2016","5,448.67","5,440.34","5,452.08","5,440.07","873.62K","-0.02%"
"12/22/2016","5,450.01","5,428.81","5,450.42","5,414.78","536.79K","0.47%"
"12/21/2016","5,424.70","5,424.91","5,432.79","5,409.94","954.36K","0.01%"
"12/20/2016","5,424.11","5,423.02","5,427.65","5,410.71","390.75K","0.07%"
"12/19/2016","5,420.34","5,435.89","5,436.36","5,415.57","434.08K","-0.22%"
"12/16/2016","5,432.21","5,432.66","5,446.91","5,432.21","389.83K","0.00%"
"12/15/2016","5,432.10","5,458.11","5,458.89","5,426.78","563.41K","-0.47%"
"12/14/2016","5,457.91","5,464.40","5,464.40","5,447.27","665.59K","-0.14%"
"12/13/2016","5,465.69","5,458.51","5,467.42","5,445.86","505.93K","0.07%"
"12/09/2016","5,461.83","5,465.20","5,466.71","5,454.78","339.94K","-0.10%"
"12/08/2016","5,467.06","5,474.58","5,474.58","5,442.68","814.56K","-0.15%"
"12/07/2016","5,475.45","5,493.84","5,494.26","5,469.29","509.50K","-0.27%"
"12/06/2016","5,490.39","5,493.41","5,499.85","5,478.57","590.81K","-0.05%"
"12/05/2016","5,492.88","5,510.21","5,514.20","5,488.96","384.41K","-0.32%"
"12/02/2016","5,510.67","5,521.17","5,526.75","5,500.01","405.73K","-0.14%"
"12/01/2016","5,518.26","5,522.24","5,522.24","5,503.79","470.68K","-0.05%"
"11/30/2016","5,521.14","5,530.13","5,537.48","5,513.28","629.40K","-0.07%"
"11/29/2016","5,524.83","5,526.31","5,533.58","5,513.99","666.59K","-0.02%"
"11/28/2016","5,526.18","5,531.47","5,537.88","5,515.22","591.21K","0.05%"
"11/25/2016","5,523.21","5,516.12","5,526.90","5,511.88","945.68K","0.15%"
"11/24/2016","5,515.11","5,517.70","5,521.29","5,509.72","486.59K","-0.04%"
"11/23/2016","5,517.06","5,524.98","5,533.22","5,516.59","570.12K","-0.44%"
"11/22/2016","5,541.24","5,557.02","5,557.02","5,531.28","577.40K","-0.28%"
"11/21/2016","5,556.93","5,550.09","5,561.20","5,536.84","572.32K","0.22%"
"11/18/2016","5,544.64","5,556.62","5,561.60","5,539.84","463.81K","-0.25%"
"11/17/2016","5,558.43","5,563.52","5,568.08","5,553.08","714.07K","-0.11%"
"11/16/2016","5,564.55","5,565.13","5,572.42","5,555.50","746.65K","0.02%"
"11/15/2016","5,563.47","5,559.88","5,569.18","5,546.80","1.66M","0.44%"
"11/14/2016","5,539.07","5,513.74","5,539.49","5,503.06","1.35M","0.52%"
"11/11/2016","5,510.41","5,520.16","5,521.25","5,494.94","732.32K","-0.16%"
"11/10/2016","5,519.46","5,520.14","5,520.90","5,495.99","1.19M","0.01%"
"11/09/2016","5,518.93","5,536.80","5,536.80","5,503.94","829.99K","-0.41%"
"11/08/2016","5,541.73","5,537.01","5,542.58","5,528.70","1.00M","0.09%"
"11/07/2016","5,536.53","5,508.00","5,536.53","5,501.21","1.50M","0.50%"
"11/04/2016","5,509.19","5,534.58","5,535.09","5,504.98","1.44M","-0.37%"
"11/03/2016","5,529.60","5,525.04","5,535.61","5,511.01","1.49M","0.14%"
"11/02/2016","5,521.75","5,504.93","5,522.15","5,493.66","1.60M","0.41%"
"11/01/2016","5,499.25","5,492.03","5,499.37","5,486.57","2.85M","0.18%"
"10/31/2016","5,489.47","5,480.96","5,500.54","5,468.74","1.26M","0.19%"
"10/28/2016","5,479.30","5,478.15","5,489.03","5,469.12","1.29M","0.03%"
"10/27/2016","5,477.67","5,477.09","5,482.77","5,472.29","3.19M","0.09%"
"10/26/2016","5,472.89","5,469.70","5,473.06","5,454.65","1.15M","0.10%"
"10/25/2016","5,467.16","5,449.04","5,475.33","5,445.15","1.50M","0.30%"
"10/24/2016","5,450.70","5,428.19","5,453.93","5,428.19","628.98K","0.41%"
"10/21/2016","5,428.19","5,439.64","5,449.22","5,416.93","739.56K","0.22%"
"10/20/2016","5,416.29","5,432.24","5,438.12","5,409.91","1.07M","-0.24%"
"10/19/2016","5,429.15","5,422.99","5,431.85","5,415.45","1.13M","0.17%"
"10/18/2016","5,419.90","5,419.41","5,435.54","5,409.90","563.96K","0.08%"
"10/17/2016","5,415.70","5,421.28","5,427.84","5,404.68","661.26K","-0.09%"
"10/14/2016","5,420.43","5,410.54","5,437.91","5,400.00","1.50M","0.21%"
"10/13/2016","5,409.21","5,414.34","5,422.45","5,403.61","949.32K","-0.18%"
"10/12/2016","5,419.00","5,395.87","5,419.00","5,395.87","1.10M","0.49%"
"10/11/2016","5,392.55","5,422.66","5,422.66","5,386.39","1.49M","-0.55%"
"10/10/2016","5,422.16","5,414.98","5,424.47","5,399.32","1.31M","0.50%"
"10/07/2016","5,395.31","5,397.37","5,421.26","5,391.10","1.71M","-0.05%"
"10/06/2016","5,397.80","5,388.31","5,412.81","5,369.57","463.47K","0.20%"
"10/05/2016","5,387.09","5,373.33","5,387.09","5,360.56","965.85K","0.50%"
"10/04/2016","5,360.09","5,341.59","5,363.38","5,340.00","875.83K","0.35%"
"09/30/2016","5,341.56","5,359.27","5,369.39","5,330.83","354.53K","0.18%"
"09/29/2016","5,332.11","5,339.80","5,353.99","5,318.21","627.59K","-0.14%"
"09/28/2016","5,339.68","5,376.73","5,386.80","5,339.68","377.44K","-0.80%"
"09/27/2016","5,382.65","5,394.40","5,396.66","5,382.65","298.36K","-0.25%"
"09/26/2016","5,396.34","5,394.92","5,402.60","5,385.50","439.91K","0.01%"
"09/23/2016","5,396.03","5,384.81","5,398.45","5,371.16","770.07K","0.13%"
"09/22/2016","5,388.80","5,390.32","5,391.38","5,376.40","471.84K","0.00%"
"09/21/2016","5,388.80","5,401.18","5,402.37","5,382.36","415.75K","-0.25%"
"09/20/2016","5,402.04","5,423.93","5,426.75","5,395.86","414.28K","-0.40%"
"09/19/2016","5,423.78","5,420.84","5,436.30","5,413.37","369.30K","-0.07%"
"09/16/2016","5,427.71","5,422.16","5,429.38","5,409.49","456.32K","0.12%"
"09/15/2016","5,421.47","5,433.17","5,444.54","5,419.93","218.81K","-0.07%"
"09/09/2016","5,425.33","5,426.50","5,432.28","5,419.03","467.79K","-0.02%"
"09/08/2016","5,426.25","5,440.68","5,453.12","5,425.27","635.76K","-0.17%"
"09/07/2016","5,435.71","5,438.74","5,446.41","5,425.31","431.69K","-0.15%"
"09/06/2016","5,443.91","5,444.21","5,449.05","5,436.46","409.99K","0.01%"
"09/05/2016","5,443.57","5,433.28","5,454.15","5,432.46","370.70K","0.16%"
"09/02/2016","5,434.94","5,439.68","5,439.92","5,421.27","527.72K","0.02%"
"09/01/2016","5,433.95","5,425.78","5,434.52","5,416.41","256.04K","0.16%"
"08/31/2016","5,425.39","5,434.93","5,439.29","5,418.87","319.22K","-0.20%"
"08/30/2016","5,436.18","5,442.33","5,442.33","5,415.85","303.02K","-0.12%"
"08/29/2016","5,442.74","5,438.92","5,446.54","5,434.00","","0.12%"
"08/26/2016","5,435.95","5,423.74","5,435.95","5,408.45","","0.29%"
"08/25/2016","5,420.43","5,414.98","5,420.43","5,402.28","","0.27%"
"08/24/2016","5,405.87","5,400.55","5,405.87","5,390.24","","0.10%"
"08/23/2016","5,400.40","5,406.97","5,413.33","5,396.39","","-0.12%"
"08/22/2016","5,406.97","5,393.57","5,415.34","5,392.42","","0.38%"
"08/19/2016","5,386.30","5,373.03","5,386.30","5,360.78","","0.25%"
"08/18/2016","5,372.91","5,377.17","5,379.55","5,363.82","","-0.16%"
"08/17/2016","5,381.77","5,360.41","5,388.63","5,358.92","","0.40%"
"08/16/2016","5,360.18","5,376.49","5,376.49","5,348.58","","-0.23%"
"08/15/2016","5,372.41","5,379.82","5,392.22","5,363.57","","-0.19%"
"08/12/2016","5,382.65","5,382.36","5,391.02","5,375.44","","0.04%"
"08/11/2016","5,380.60","5,374.75","5,385.34","5,368.34","","0.08%"
"08/10/2016","5,376.42","5,386.66","5,392.34","5,368.57","","-0.26%"
"08/09/2016","5,390.29","5,381.38","5,393.89","5,373.49","","0.19%"
"08/08/2016","5,380.06","5,367.91","5,380.06","5,349.16","","0.42%"
"08/05/2016","5,357.55","5,352.22","5,368.64","5,348.70","","0.16%"
"08/04/2016","5,348.95","5,329.07","5,352.52","5,329.07","","0.36%"
"08/03/2016","5,329.83","5,338.73","5,339.04","5,314.90","","-0.16%"
"08/02/2016","5,338.43","5,344.80","5,352.70","5,326.94","","-0.08%"
"08/01/2016","5,342.74","5,360.14","5,363.51","5,327.79","","-0.27%"
"07/29/2016","5,357.35","5,350.66","5,359.04","5,343.53","","0.14%"
"07/28/2016","5,349.97","5,346.99","5,349.97","5,331.80","","0.12%"
"07/27/2016","5,343.74","5,371.87","5,371.87","5,334.60","","-0.05%"
"07/26/2016","5,346.44","5,351.28","5,355.56","5,333.55","","-0.12%"
"07/22/2016","5,352.84","5,343.71","5,364.95","5,325.39","","-0.10%"
"07/21/2016","5,358.04","5,363.04","5,364.17","5,327.30","","0.33%"
"07/20/2016","5,340.20","5,378.87","5,394.82","5,340.20","","-0.64%"
"07/19/2016","5,374.46","5,378.55","5,393.16","5,356.44","","-0.10%"
"07/18/2016","5,379.65","5,385.27","5,398.32","5,370.44","","-0.08%"
"07/15/2016","5,383.81","5,396.28","5,412.37","5,378.54","","-0.04%"
"07/14/2016","5,385.98","5,398.07","5,406.19","5,381.29","","-0.21%"
"07/13/2016","5,397.18","5,396.74","5,404.79","5,390.78","","-0.03%"
"07/12/2016","5,398.88","5,407.16","5,426.63","5,398.57","","0.16%"
"07/11/2016","5,390.34","5,351.40","5,409.75","5,351.40","","0.81%"
"07/08/2016","5,347.13","5,315.14","5,347.38","5,313.18","","0.19%"
"07/04/2016","5,336.93","5,336.50","5,348.47","5,317.87","","0.52%"
"07/01/2016","5,309.51","5,295.98","5,336.63","5,294.44","","0.37%"
"06/30/2016","5,289.98","5,294.61","5,298.80","5,276.53","","-0.20%"
"06/29/2016","5,300.72","5,300.36","5,327.98","5,295.64","","-0.19%"
"06/28/2016","5,310.74","5,329.33","5,343.43","5,295.08","","-0.35%"
"06/27/2016","5,329.26","5,326.52","5,332.62","5,307.26","","-0.37%"
"06/24/2016","5,348.96","5,384.39","5,391.91","5,348.23","","-0.79%"
"06/23/2016","5,391.50","5,411.51","5,416.22","5,386.78","","-0.42%"
"06/22/2016","5,414.15","5,425.43","5,427.41","5,402.27","","-0.15%"
"06/21/2016","5,422.08","5,419.66","5,426.80","5,410.99","","0.04%"
"06/20/2016","5,420.07","5,425.57","5,434.69","5,419.20","","-0.11%"
"06/17/2016","5,425.96","5,428.97","5,428.97","5,413.21","","-0.29%"
"06/16/2016","5,441.96","5,466.40","5,466.44","5,415.39","","-0.46%"
"06/15/2016","5,466.93","5,499.38","5,502.91","5,456.02","","-0.33%"
"06/14/2016","5,484.82","5,483.75","5,497.41","5,451.09","","0.03%"
"06/13/2016","5,483.38","5,480.50","5,494.82","5,477.54","","0.02%"
"06/10/2016","5,482.19","5,478.93","5,486.55","5,474.33","","0.05%"
"06/09/2016","5,479.29","5,476.87","5,481.98","5,464.70","","-0.08%"
"06/08/2016","5,483.88","5,527.20","5,530.09","5,483.88","","-0.85%"
"06/07/2016","5,530.97","5,548.51","5,552.85","5,530.90","","-0.30%"
"06/06/2016","5,547.62","5,552.48","5,552.48","5,537.14","","-0.07%"
"06/03/2016","5,551.23","5,552.20","5,563.20","5,527.91","","0.38%"
"06/02/2016","5,530.46","5,506.36","5,542.00","5,506.36","","0.53%"
"06/01/2016","5,501.49","5,486.85","5,525.13","5,486.85","","0.23%"
"05/31/2016","5,488.60","5,511.93","5,520.47","5,488.60","","-0.41%"
"05/30/2016","5,510.94","5,535.60","5,536.40","5,492.09","","-0.22%"
"05/27/2016","5,523.03","5,542.72","5,542.86","5,510.66","","-0.33%"
"05/26/2016","5,541.20","5,550.72","5,558.96","5,526.75","","-0.17%"
"05/25/2016","5,550.74","5,531.02","5,551.28","5,528.05","","0.39%"
"05/24/2016","5,529.03","5,528.26","5,535.31","5,513.88","","0.01%"
"05/23/2016","5,528.38","5,503.50","5,535.70","5,503.50","","0.61%"
"05/20/2016","5,495.12","5,478.50","5,511.19","5,478.50","","0.41%"
"05/19/2016","5,472.65","5,503.70","5,508.10","5,470.77","","-0.51%"
"05/18/2016","5,500.94","5,511.41","5,511.69","5,489.96","","-0.12%"
"05/17/2016","5,507.56","5,502.12","5,514.75","5,489.17","","0.08%"
"05/16/2016","5,503.10","5,501.70","5,523.64","5,481.15","","0.03%"
"05/13/2016","5,501.56","5,496.65","5,506.90","5,488.10","","0.18%"
"05/12/2016","5,491.86","5,497.51","5,499.20","5,460.87","","-0.07%"
"05/11/2016","5,495.94","5,476.13","5,505.05","5,468.47","","0.38%"
"05/10/2016","5,475.38","5,470.28","5,487.45","5,442.62","","0.09%"
"05/09/2016","5,470.28","5,440.14","5,489.40","5,440.14","","0.63%"
"05/06/2016","5,436.03","5,445.13","5,458.73","5,424.39","","-0.10%"
"05/05/2016","5,441.38","5,462.94","5,486.22","5,434.05","","-0.32%"
"05/04/2016","5,458.85","5,391.56","5,458.85","5,385.07","","1.26%"
"05/03/2016","5,390.85","5,409.41","5,416.37","5,387.52","","-0.26%"
"05/02/2016","5,404.85","5,389.88","5,411.48","5,379.16","","0.90%"
"04/29/2016","5,356.58","5,332.10","5,361.08","5,332.10","","0.46%"
"04/28/2016","5,332.06","5,352.88","5,362.46","5,326.23","","-0.04%"
"04/27/2016","5,334.07","5,331.04","5,340.13","5,320.44","","0.05%"
"04/26/2016","5,331.52","5,349.71","5,363.78","5,316.18","","-0.07%"
"04/25/2016","5,335.45","5,347.43","5,392.68","5,331.39","","-0.22%"
"04/22/2016","5,347.33","5,337.43","5,379.15","5,335.05","","0.09%"
"04/21/2016","5,342.58","5,306.74","5,342.58","5,280.40","","1.32%"
"04/20/2016","5,273.09","5,319.15","5,323.43","5,273.09","","-0.81%"
"04/19/2016","5,316.39","5,334.18","5,334.52","5,305.99","","0.14%"
"04/18/2016","5,308.85","5,346.72","5,347.85","5,298.11","","-0.73%"
"04/15/2016","5,348.10","5,375.79","5,375.79","5,334.38","","-0.46%"
"04/14/2016","5,372.85","5,398.19","5,402.01","5,365.09","","-0.43%"
"04/13/2016","5,396.30","5,388.03","5,415.80","5,380.09","","0.18%"
"04/12/2016","5,386.58","5,407.83","5,407.83","5,376.43","","-0.39%"
"04/11/2016","5,407.74","5,401.41","5,420.23","5,397.46","","0.07%"
"04/08/2016","5,403.80","5,416.62","5,421.27","5,399.28","","-0.19%"
"04/07/2016","5,413.89","5,411.76","5,416.11","5,384.22","","0.03%"
"04/06/2016","5,412.16","5,430.32","5,458.06","5,410.83","","-0.42%"
"04/05/2016","5,435.18","5,455.41","5,465.83","5,423.83","","-0.46%"
"04/04/2016","5,460.56","5,443.01","5,460.56","5,434.77","","0.39%"
"04/01/2016","5,439.16","5,420.56","5,447.40","5,413.25","","0.33%"
"03/31/2016","5,421.00","5,427.37","5,429.02","5,404.07","","-0.14%"
"03/30/2016","5,428.51","5,450.56","5,462.40","5,425.09","","-0.40%"
"03/29/2016","5,450.16","5,477.92","5,483.41","5,440.59","","-0.44%"
"03/28/2016","5,474.52","5,488.27","5,494.87","5,471.89","","-0.40%"
"03/25/2016","5,496.57","5,493.29","5,496.77","5,469.08","","0.11%"
"03/24/2016","5,490.74","5,489.47","5,490.74","5,468.47","","0.05%"
"03/23/2016","5,487.73","5,506.28","5,506.28","5,483.86","","-0.33%"
"03/22/2016","5,505.88","5,497.48","5,513.98","5,478.67","","0.06%"
"03/21/2016","5,502.49","5,484.01","5,506.66","5,478.49","","0.32%"
"03/18/2016","5,485.17","5,481.92","5,485.21","5,466.16","","0.05%"
"03/17/2016","5,482.40","5,471.68","5,485.84","5,463.52","","0.24%"
"03/16/2016","5,469.13","5,472.81","5,477.80","5,460.20","","-0.01%"
"03/15/2016","5,469.57","5,484.08","5,484.08","5,464.73","","-0.09%"
"03/14/2016","5,474.48","5,458.42","5,484.49","5,454.37","","0.31%"
"03/11/2016","5,457.71","5,429.83","5,457.71","5,421.68","","0.62%"
"03/10/2016","5,424.19","5,441.90","5,441.91","5,407.51","","-0.32%"
"03/09/2016","5,441.49","5,398.65","5,444.83","5,398.65","","0.81%"
"03/08/2016","5,397.86","5,405.94","5,428.86","5,387.55","","-0.11%"
"03/07/2016","5,403.77","5,427.67","5,432.49","5,379.56","","-0.42%"
"03/04/2016","5,426.54","5,448.95","5,448.95","5,416.31","","-0.21%"
"03/03/2016","5,437.74","5,436.20","5,453.46","5,425.50","","0.14%"
"03/02/2016","5,430.13","5,333.46","5,430.29","5,332.99","","2.14%"
"03/01/2016","5,316.47","5,287.48","5,317.16","5,283.48","","0.54%"
"02/29/2016","5,288.13","5,291.28","5,291.33","5,248.44","","0.33%"
"02/26/2016","5,270.93","5,262.77","5,293.28","5,253.52","","0.36%"
"02/25/2016","5,251.92","5,255.71","5,255.71","5,232.85","","-0.17%"
"02/24/2016","5,260.63","5,296.15","5,296.91","5,250.76","","-0.65%"
"02/23/2016","5,294.91","5,311.72","5,315.93","5,290.07","","-0.25%"
"02/22/2016","5,308.12","5,338.28","5,338.88","5,294.53","","-0.53%"
"02/19/2016","5,336.55","5,365.17","5,365.26","5,331.34","","-0.54%"
